incident_id,date,time,year,month,day_of_week,hour,crime_type,location_text,road_id,road_name,area,thana,latitude,longitude,source,source_url,source_type,victim_type,weapon,suspect_count,vehicle_used,description,location_precision,verification_status,confidence
DHK-2024-0133,2024-11-16,00:04,2024,11,Saturday,0,Snatching,Tejgaon - near the intersection approaching Gulshan 1 Circle,ROAD_25,Tejgaon-Gulshan Link Road,Tejgaon,Tejgaon Industrial,23.769249,90.406943,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2024-11-0133,news,Office worker,Firearm / Pistol,4,On foot (sprint),"Muggers armed with a firearm / pistol intercepted a office worker near the intersection approaching Gulshan 1 Circle, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.83
DHK-2024-1234,2024-11-17,00:54,2024,11,Sunday,0,Snatching,Farmgate - in front of the commercial complex at Farmgate,ROAD_11,Airport Road (Farmgate to Bijoy Sarani),Farmgate,Tejgaon,23.761734,90.388462,bdnews24,https://bdnews24.com/bangladesh/incident-2024-11-1234,news,Motorcyclist,Sharp knife (Chhuri),2,CNG auto-rickshaw,A motorcyclist had their smartphone snatched by 2 perpetrators on a cng auto-rickshaw in front of the commercial complex at Farmgate around 00:54.,ROAD,VERIFIED,0.78
DHK-2024-0035,2024-11-17,06:05,2024,11,Sunday,6,Theft,Mirpur - under the Mirpur footover bridge,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.786148,90.348375,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2024-11-0035,news,Small shopkeeper,Iron rod,2,Leguna van,A small shopkeeper had their smartphone snatched by 2 perpetrators on a leguna van under the Mirpur footover bridge around 06:05.,INTERSECTION,VERIFIED,0.76
DHK-2024-0837,2024-11-19,22:27,2024,11,Tuesday,22,Snatching,Motijheel - along the poorly lit section of Motijheel to Sayedabad Bus Terminal,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.72182,90.423883,bdnews24,https://bdnews24.com/bangladesh/incident-2024-11-0837,news,Female commuter,Pepper spray,2,Motorcycle (Pulsar/FZ),A female commuter had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) along the poorly lit section of Motijheel to Sayedabad Bus Terminal around 22:27.,EXACT,VERIFIED,0.79
DHK-2024-1219,2024-11-20,21:41,2024,11,Wednesday,21,Mugging,Tejgaon - under the Tejgaon footover bridge,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.75754,90.390357,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2024-11-1219,news,University student,Paper cutter,3,Leguna van,A university student had their smartphone snatched by 3 perpetrators on a leguna van under the Tejgaon footover bridge around 21:41.,EXACT,VERIFIED,0.85
DHK-2024-1235,2024-11-21,19:59,2024,11,Thursday,19,Mugging,Mirpur - along the poorly lit section of Mirpur-11 to Mirpur-12 Avenue,ROAD_33,Mirpur-11 to Mirpur-12 Avenue,Mirpur,Pallabi,23.823515,90.363886,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2024-11-1235,police_report,Office worker,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),A office worker had their smartphone snatched by 2 perpetrators on a motorcycle (pulsar/fz) along the poorly lit section of Mirpur-11 to Mirpur-12 Avenue around 19:59.,INTERSECTION,VERIFIED,0.86
DHK-2024-0382,2024-11-23,20:33,2024,11,Saturday,20,Snatching,Mirpur - along the poorly lit section of Mirpur-1 to Gabtoli Highway,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.789366,90.350095,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2024-11-0382,news,Office worker,Paper cutter,2,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a office worker at along the poorly lit section of Mirpur-1 to Gabtoli Highway. Suspects fled using a motorcycle (pulsar/fz).,ROAD,VERIFIED,0.9
DHK-2024-0010,2024-11-25,10:51,2024,11,Monday,10,Robbery,Badda - under the Badda footover bridge,ROAD_22,Pragiti Sarani (Badda Link to Rampura Bridge),Badda,Badda,23.764752,90.425729,bdnews24,https://bdnews24.com/bangladesh/incident-2024-11-0010,news,Rickshaw passenger,Sharp knife (Chhuri),2,CNG auto-rickshaw,Reported incident of robbery involving a rickshaw passenger at under the Badda footover bridge. Suspects fled using a cng auto-rickshaw.,EXACT,UNCONFIRMED,0.59
DHK-2024-0180,2024-11-25,20:35,2024,11,Monday,20,Snatching,Farmgate - near Farmgate bus stop,ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.752083,90.393339,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2024-11-0180,police_report,University student,Sharp knife (Chhuri),3,Motorcycle (Pulsar/FZ),A university student had their smartphone snatched by 3 perpetrators on a motorcycle (pulsar/fz) near Farmgate bus stop around 20:35.,EXACT,VERIFIED,0.76
DHK-2024-1264,2024-11-26,09:09,2024,11,Tuesday,9,Theft,Motijheel - in front of the commercial complex at Motijheel,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.716265,90.428869,The Daily Star,https://www.thedailystar.net/crime/incident-2024-11-1264,news,Female commuter,Sharp knife (Chhuri),4,On foot (sprint),A female commuter had their smartphone snatched by 4 perpetrators on a on foot (sprint) in front of the commercial complex at Motijheel around 09:09.,AREA,VERIFIED,0.86
DHK-2024-0456,2024-11-26,13:49,2024,11,Tuesday,13,Snatching,Mirpur - close to the Mirpur market square,ROAD_31,Mirpur-1 to Mirpur-10 Connector,Mirpur,Mirpur,23.800483,90.360705,The Daily Star,https://www.thedailystar.net/crime/incident-2024-11-0456,news,University student,Unarmed / Speed snatch,1,CNG auto-rickshaw,A university student had their smartphone snatched by 1 perpetrators on a cng auto-rickshaw close to the Mirpur market square around 13:49.,INTERSECTION,PROBABLE,0.84
DHK-2024-0611,2024-11-27,23:05,2024,11,Wednesday,23,Snatching,Mirpur - near Mirpur bus stop,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.785903,90.347986,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2024-11-0611,news,Rickshaw passenger,Firearm / Pistol,3,On foot (sprint),Police blotter recorded a swift snatching incident near Mirpur bus stop during Wednesday night hours.,INTERSECTION,VERIFIED,0.9
DHK-2024-0814,2024-11-28,20:53,2024,11,Thursday,20,Robbery,Karwan Bazar - near the intersection approaching Shahbagh Intersection,ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,23.750803,90.39408,The Daily Star,https://www.thedailystar.net/crime/incident-2024-11-0814,news,Small shopkeeper,Pepper spray,3,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near the intersection approaching Shahbagh Intersection during Thursday night hours.,INTERSECTION,VERIFIED,0.93
DHK-2024-1129,2024-11-29,17:46,2024,11,Friday,17,Snatching,Mohammadpur - near Mohammadpur bus stop,ROAD_36,Town Hall to Beribadh Link,Mohammadpur,Mohammadpur,23.755848,90.35045,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2024-11-1129,news,Office worker,Unarmed / Speed snatch,1,On foot (sprint),Police blotter recorded a swift snatching incident near Mohammadpur bus stop during Friday night hours.,EXACT,VERIFIED,0.97
DHK-2024-0394,2024-12-03,09:18,2024,12,Tuesday,9,Snatching,Mohammadpur - close to the Mohammadpur market square,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.767913,90.347495,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2024-12-0394,news,Office worker,Unarmed / Speed snatch,3,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a office worker at close to the Mohammadpur market square. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,PROBABLE,0.91
DHK-2024-0894,2024-12-03,12:20,2024,12,Tuesday,12,Snatching,Dhanmondi - close to the Dhanmondi market square,ROAD_10,Science Lab to Nilkhet / New Market,Dhanmondi,New Market,23.734455,90.384007,bdnews24,https://bdnews24.com/bangladesh/incident-2024-12-0894,news,Motorcyclist,Sharp knife (Chhuri),1,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a motorcyclist at close to the Dhanmondi market square. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,VERIFIED,0.94
DHK-2024-0646,2024-12-03,17:41,2024,12,Tuesday,17,Theft,Rampura - along the poorly lit section of Hatirjheel Expressway (Rampura to Mohakhali),ROAD_24,Hatirjheel Expressway (Rampura to Mohakhali),Rampura,Rampura,23.772257,90.409405,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2024-12-0646,news,Motorcyclist,Sharp knife (Chhuri),3,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident along the poorly lit section of Hatirjheel Expressway (Rampura to Mohakhali) during Tuesday night hours.,ROAD,VERIFIED,0.82
DHK-2024-0590,2024-12-04,21:34,2024,12,Wednesday,21,Mugging,Sayedabad - close to the Sayedabad market square,ROAD_50,Sayedabad to Jatrabari Flyover Entrance,Sayedabad,Jatrabari,23.711867,90.4339,bdnews24,https://bdnews24.com/bangladesh/incident-2024-12-0590,news,Motorcyclist,Paper cutter,4,Leguna van,Police blotter recorded a swift snatching incident close to the Sayedabad market square during Wednesday night hours.,INTERSECTION,VERIFIED,0.83
DHK-2024-0418,2024-12-05,12:13,2024,12,Thursday,12,Mugging,Baridhara - near the intersection approaching Badda Link Road,ROAD_21,Pragiti Sarani (Notun Bazar to Badda Link),Baridhara,Bhatara,23.790128,90.426334,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2024-12-0418,news,Rickshaw passenger,Unarmed / Speed snatch,2,Motorcycle (Pulsar/FZ),Reported incident of mugging involving a rickshaw passenger at near the intersection approaching Badda Link Road. Suspects fled using a motorcycle (pulsar/fz).,INTERSECTION,PROBABLE,0.79
DHK-2024-0650,2024-12-05,14:09,2024,12,Thursday,14,Mugging,Banani - along the poorly lit section of Banani Road 11 (Commercial Strip),ROAD_18,Banani Road 11 (Commercial Strip),Banani,Banani,23.793463,90.40616,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2024-12-0650,news,Pedestrian,Sharp knife (Chhuri),1,On foot (sprint),Police blotter recorded a swift snatching incident along the poorly lit section of Banani Road 11 (Commercial Strip) during Thursday night hours.,ROAD,PROBABLE,0.93
DHK-2024-0089,2024-12-08,10:37,2024,12,Sunday,10,Mugging,Dhanmondi - under the Dhanmondi footover bridge,ROAD_05,Dhanmondi 27 Inner Connector,Dhanmondi,Dhanmondi,23.755641,90.36776,bdnews24,https://bdnews24.com/bangladesh/incident-2024-12-0089,news,Small shopkeeper,Pepper spray,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident under the Dhanmondi footover bridge during Sunday night hours.,EXACT,VERIFIED,0.95
DHK-2024-0236,2024-12-09,02:03,2024,12,Monday,2,Mugging,Shahbagh - near the intersection approaching Kakrail Mosque Mor,ROAD_42,Shahbagh to Kakrail VIP Road,Shahbagh,Shahbagh,23.738659,90.396549,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2024-12-0236,police_report,Small shopkeeper,Unarmed / Speed snatch,3,On foot (sprint),Police blotter recorded a swift snatching incident near the intersection approaching Kakrail Mosque Mor during Monday night hours.,EXACT,VERIFIED,0.97
DHK-2024-0291,2024-12-11,18:33,2024,12,Wednesday,18,Robbery,Dhanmondi - close to the Dhanmondi market square,ROAD_10,Science Lab to Nilkhet / New Market,Dhanmondi,New Market,23.736332,90.383614,Prothom Alo,https://en.prothomalo.com/bangladesh/crime-and-law/incident-2024-12-0291,news,Rickshaw passenger,Iron rod,4,On foot (sprint),A rickshaw passenger had their smartphone snatched by 4 perpetrators on a on foot (sprint) close to the Dhanmondi market square around 18:33.,INTERSECTION,VERIFIED,0.93
DHK-2024-1228,2024-12-11,22:31,2024,12,Wednesday,22,Snatching,Mohammadpur - close to the Mohammadpur market square,ROAD_35,Mohammadpur Beribadh Outer Road,Mohammadpur,Mohammadpur,23.774709,90.347046,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2024-12-1228,police_report,Rickshaw passenger,Sharp knife (Chhuri),2,Leguna van,Reported incident of snatching involving a rickshaw passenger at close to the Mohammadpur market square. Suspects fled using a leguna van.,ROAD,VERIFIED,0.83
DHK-2024-0968,2024-12-12,02:40,2024,12,Thursday,2,Theft,Baridhara - in front of the commercial complex at Baridhara,ROAD_21,Pragiti Sarani (Notun Bazar to Badda Link),Baridhara,Bhatara,23.786016,90.426789,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2024-12-0968,news,Motorcyclist,Paper cutter,2,Motorcycle (Pulsar/FZ),"Muggers armed with a paper cutter intercepted a motorcyclist in front of the commercial complex at Baridhara, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.84
DHK-2024-0325,2024-12-18,17:16,2024,12,Wednesday,17,Snatching,Tejgaon - under the Tejgaon footover bridge,ROAD_13,Airport Road (Jahangir Gate to Mohakhali),Tejgaon,Cantonment,23.776433,90.398632,bdnews24,https://bdnews24.com/bangladesh/incident-2024-12-0325,news,Office worker,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident under the Tejgaon footover bridge during Wednesday night hours.,ROAD,UNCONFIRMED,0.6
DHK-2024-0114,2024-12-18,17:54,2024,12,Wednesday,17,Robbery,Mirpur - near the intersection approaching Mirpur 11 Bus Stand,ROAD_32,Mirpur-10 to Mirpur-11 Strip,Mirpur,Mirpur,23.812888,90.366976,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2024-12-0114,news,Small shopkeeper,Sharp knife (Chhuri),2,CNG auto-rickshaw,A small shopkeeper had their smartphone snatched by 2 perpetrators on a cng auto-rickshaw near the intersection approaching Mirpur 11 Bus Stand around 17:54.,AREA,VERIFIED,0.89
DHK-2024-1074,2024-12-19,00:34,2024,12,Thursday,0,Snatching,Mohammadpur - close to the Mohammadpur market square,ROAD_54,Mohammadpur Town Hall to Asad Gate,Mohammadpur,Mohammadpur,23.759935,90.364732,The Daily Star,https://www.thedailystar.net/crime/incident-2024-12-1074,news,Small shopkeeper,Paper cutter,2,CNG auto-rickshaw,Reported incident of snatching involving a small shopkeeper at close to the Mohammadpur market square. Suspects fled using a cng auto-rickshaw.,INTERSECTION,VERIFIED,0.96
DHK-2024-0956,2024-12-19,13:45,2024,12,Thursday,13,Snatching,Kalabagan - in front of the commercial complex at Kalabagan,ROAD_02,Mirpur Road (Kalabagan to Russell Square),Kalabagan,Kalabagan,23.748024,90.378892,The Daily Star,https://www.thedailystar.net/crime/incident-2024-12-0956,news,Pedestrian,Firearm / Pistol,1,Motorcycle (Pulsar/FZ),Reported incident of snatching involving a pedestrian at in front of the commercial complex at Kalabagan. Suspects fled using a motorcycle (pulsar/fz).,ROAD,VERIFIED,0.8
DHK-2024-0602,2024-12-20,01:14,2024,12,Friday,1,Snatching,Mirpur - near the intersection approaching Mirpur 10 Roundabout,ROAD_31,Mirpur-1 to Mirpur-10 Connector,Mirpur,Mirpur,23.803554,90.364237,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2024-12-0602,police_report,Pedestrian,Sharp knife (Chhuri),1,On foot (sprint),"Muggers armed with a sharp knife (chhuri) intercepted a pedestrian near the intersection approaching Mirpur 10 Roundabout, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.97
DHK-2024-0675,2024-12-20,22:01,2024,12,Friday,22,Snatching,Tejgaon - under the Tejgaon footover bridge,ROAD_26,Tejgaon Industrial to Farmgate Link,Tejgaon,Tejgaon Industrial,23.764027,90.401103,DMP Monthly Blotter,https://dmp.gov.bd/crime-statistics/incident-2024-12-0675,police_report,Female commuter,Sharp knife (Chhuri),2,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a female commuter under the Tejgaon footover bridge, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.87
DHK-2024-0717,2024-12-21,19:26,2024,12,Saturday,19,Snatching,Mirpur - near Mirpur bus stop,ROAD_31,Mirpur-1 to Mirpur-10 Connector,Mirpur,Mirpur,23.802413,90.362873,bdnews24,https://bdnews24.com/bangladesh/incident-2024-12-0717,news,Office worker,Sharp knife (Chhuri),1,Motorcycle (Pulsar/FZ),"Muggers armed with a sharp knife (chhuri) intercepted a office worker near Mirpur bus stop, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.89
DHK-2024-0151,2024-12-22,18:34,2024,12,Sunday,18,Theft,Motijheel - along the poorly lit section of Motijheel to Sayedabad Bus Terminal,ROAD_49,Motijheel to Sayedabad Bus Terminal,Motijheel,Motijheel,23.723354,90.422922,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2024-12-0151,news,University student,Unarmed / Speed snatch,4,Private car,"Muggers armed with a unarmed / speed snatch intercepted a university student along the poorly lit section of Motijheel to Sayedabad Bus Terminal, fleeing with cash and bag.",INTERSECTION,PROBABLE,0.94
DHK-2024-0553,2024-12-25,13:59,2024,12,Wednesday,13,Snatching,Farmgate - under the Farmgate footover bridge,ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23.756337,90.389809,The Business Standard,https://tbsnews.net/bangladesh/crime/incident-2024-12-0553,news,University student,Paper cutter,2,On foot (sprint),"Muggers armed with a paper cutter intercepted a university student under the Farmgate footover bridge, fleeing with cash and bag.",EXACT,VERIFIED,0.91
DHK-2024-0845,2024-12-27,05:21,2024,12,Friday,5,Snatching,Farmgate - near the intersection approaching Bijoy Sarani Chottor,ROAD_11,Airport Road (Farmgate to Bijoy Sarani),Farmgate,Tejgaon,23.758985,90.388968,Daily Sun,https://www.daily-sun.com/post/crime/incident-2024-12-0845,news,Small shopkeeper,Unarmed / Speed snatch,4,On foot (sprint),Reported incident of snatching involving a small shopkeeper at near the intersection approaching Bijoy Sarani Chottor. Suspects fled using a on foot (sprint).,INTERSECTION,VERIFIED,0.82
DHK-2024-1099,2024-12-27,11:08,2024,12,Friday,11,Snatching,Uttara - near the intersection approaching Uttara House Building,ROAD_41,Dhaka-Mymensingh Hwy (Jasimuddin to House Building),Uttara,Uttara East,23.867813,90.399196,Dhaka Tribune,https://www.dhakatribune.com/bangladesh/crime/incident-2024-12-1099,news,Female commuter,Unarmed / Speed snatch,3,Motorcycle (Pulsar/FZ),"Muggers armed with a unarmed / speed snatch intercepted a female commuter near the intersection approaching Uttara House Building, fleeing with cash and bag.",ROAD,VERIFIED,0.83
DHK-2024-0478,2024-12-31,22:55,2024,12,Tuesday,22,Robbery,Mirpur - near the intersection approaching Gabtoli Bus Terminal,ROAD_34,Mirpur-1 to Gabtoli Highway,Mirpur,Mirpur,23.785151,90.347573,Daily Sun,https://www.daily-sun.com/post/crime/incident-2024-12-0478,news,Motorcyclist,Paper cutter,2,Motorcycle (Pulsar/FZ),Police blotter recorded a swift snatching incident near the intersection approaching Gabtoli Bus Terminal during Tuesday night hours.,INTERSECTION,VERIFIED,0.78
DHK-2024-1000,2024-12-31,23:48,2024,12,Tuesday,23,Robbery,Dhanmondi - close to the Dhanmondi market square,ROAD_05,Dhanmondi 27 Inner Connector,Dhanmondi,Dhanmondi,23.755187,90.367584,Daily Sun,https://www.daily-sun.com/post/crime/incident-2024-12-1000,news,University student,Paper cutter,4,Leguna van,"Muggers armed with a paper cutter intercepted a university student close to the Dhanmondi market square, fleeing with cash and bag.",INTERSECTION,VERIFIED,0.91
